,0,1,2,3,4,5,6
738,11356,a tale of one city: the n,"Anderton, Thomas",60,1216,tales of fancy: by s. h. ,Sarah Harriet BURNEY
739,19461,tales of wonder every chi,,56,1216,tales of fancy: by s. h. ,Sarah Harriet BURNEY
740,20835,the monctons: a novel. vo,"Moodie, Susanna",68,1231,melmoth house: a novel. i,Mrs J. JENNER
741,38798,the monctons: a novel. vo,"Moodie, Susanna",68,1231,melmoth house: a novel. i,Mrs J. JENNER
742,41339,mount royal: a novel. vol,"Braddon, M. E. (Mary Elizabeth)",64,1231,melmoth house: a novel. i,Mrs J. JENNER
743,41341,mount royal: a novel. vol,"Braddon, M. E. (Mary Elizabeth)",64,1231,melmoth house: a novel. i,Mrs J. JENNER
744,41340,mount royal: a novel. vol,"Braddon, M. E. (Mary Elizabeth)",64,1231,melmoth house: a novel. i,Mrs J. JENNER
745,36595,stranger than fiction: be,"Lewes, Mary L.",56,1238,strathallan. by alicia le,Alicia LEFANU
746,6072,the boy allies with uncle,"Hayes, Clair W. (Clair Wallace)",52,1238,strathallan. by alicia le,Alicia LEFANU
747,31688,what shall i be? a chat w,"Cassilly, Francis Bernard",52,1238,strathallan. by alicia le,Alicia LEFANU
748,34431,the islands of magic: leg,"Eells, Elsie Spicer",52,1238,strathallan. by alicia le,Alicia LEFANU
749,12656,the boy allies at liège; ,"Hayes, Clair W. (Clair Wallace)",52,1238,strathallan. by alicia le,Alicia LEFANU
750,31463,"the orphan; or, the unhap","Otway, Thomas",68,1255,the orphan of tintern abb,Sophia F. ZIEGENHIRT
751,21180,the romance of tristan an,"Bédier, Joseph",68,1255,the orphan of tintern abb,Sophia F. ZIEGENHIRT
752,38329,the romance of industry a,,68,1255,the orphan of tintern abb,Sophia F. ZIEGENHIRT
753,14244,the romance of tristan an,"Bédier, Joseph",68,1255,the orphan of tintern abb,Sophia F. ZIEGENHIRT
754,12016,the merchant of berlin: a,"Mühlbach, L. (Luise)",68,1255,the orphan of tintern abb,Sophia F. ZIEGENHIRT
755,50577,memoirs of the dukes of u,"Dennistoun, James",76,1280,memoirs of the montague f,Alicia Margaret ENNIS
756,16199,memoirs of the author of ,"Godwin, William",76,1280,memoirs of the montague f,Alicia Margaret ENNIS
757,3883,memoirs of the courts of ,"Du Hausset, Mme.",76,1280,memoirs of the montague f,Alicia Margaret ENNIS
758,3882,memoirs of the courts of ,"Lamballe, Marie Thérèse Louise de Savoie-Carignan, princesse de",76,1280,memoirs of the montague f,Alicia Margaret ENNIS
759,3881,memoirs of the courts of ,"Du Hausset, Mme.",76,1280,memoirs of the montague f,Alicia Margaret ENNIS
760,6948,the secrets of the german,"Graves, Armgaard Karl",60,1344,secrets in every mansion;,Anne Julia Kemble HATTON
761,9706,speeches: literary and so,"Dickens, Charles",60,1344,secrets in every mansion;,Anne Julia Kemble HATTON
762,36640,lectures on elementary ma,"Lagrange, J. L. (Joseph Louis)",60,1344,secrets in every mansion;,Anne Julia Kemble HATTON
763,27642,Lectures in Navigation,"Draper, Ernest Gallaudet",60,1344,secrets in every mansion;,Anne Julia Kemble HATTON
764,824,speeches: literary and so,"Dickens, Charles",60,1344,secrets in every mansion;,Anne Julia Kemble HATTON
765,1575,the foundations of person,"Myerson, Abraham",72,1345,the foundling of devonshi,"Miss C. D. HAYNES [afterwards GOLLAND, Mrs C. D.]"
766,41917,the confounding of cameli,"Sedgwick, Anne Douglas",72,1345,the foundling of devonshi,"Miss C. D. HAYNES [afterwards GOLLAND, Mrs C. D.]"
767,17384,the foundations of geomet,"Hilbert, David",68,1345,the foundling of devonshi,"Miss C. D. HAYNES [afterwards GOLLAND, Mrs C. D.]"
768,39713,the foundations of scienc,"Poincaré, Henri",68,1345,the foundling of devonshi,"Miss C. D. HAYNES [afterwards GOLLAND, Mrs C. D.]"
769,22728,the foundations of the or,"Darwin, Charles",68,1345,the foundling of devonshi,"Miss C. D. HAYNES [afterwards GOLLAND, Mrs C. D.]"
770,27367,the art of stage dancing:,"Wayburn, Ned",68,1362,"the fast of st. magdalen,",Anna Maria PORTER
771,9063,the penance of magdalena ,"Chase, J. Smeaton (Joseph Smeaton)",68,1362,"the fast of st. magdalen,",Anna Maria PORTER
772,9404,the story of the malakand,"Churchill, Winston",64,1362,"the fast of st. magdalen,",Anna Maria PORTER
773,42981,the folk-tales of the mag,Various,64,1362,"the fast of st. magdalen,",Anna Maria PORTER
774,50952,the heart of the alleghan,"Grosscup, Ben S.",64,1362,"the fast of st. magdalen,",Anna Maria PORTER
775,30742,Anything You Can Do!,"Garrett, Randall",58,1411,any thing but what you ex,Jane HARVEY
776,24436,Anything You Can Do ...,"Garrett, Randall",58,1411,any thing but what you ex,Jane HARVEY
777,11962,a mind that found itself:,"Beers, Clifford Whittingham",56,1411,any thing but what you ex,Jane HARVEY
778,19038,english walnuts: what you,,56,1411,any thing but what you ex,Jane HARVEY
779,51136,Nothing But the Best,"Cogan, Alan",53,1411,any thing but what you ex,Jane HARVEY
780,45654,the life of albert gallat,"Adams, Henry",68,1441,the recluse of albyn hall,Zara WENTWORTH
781,3711,the relics of general cha,"Trollope, Anthony",68,1441,the recluse of albyn hall,Zara WENTWORTH
782,39374,the curse of carne's hold,"Henty, G. A. (George Alfred)",68,1441,the recluse of albyn hall,Zara WENTWORTH
783,22851,the epistle of paul the a,,64,1441,the recluse of albyn hall,Zara WENTWORTH
784,46276,the treasure of pearls: a,"Aimard, Gustave",64,1441,the recluse of albyn hall,Zara WENTWORTH
785,12103,the tale of mrs. tiggy-wi,"Potter, Beatrix",60,1443,new tales by mrs. wilkins,Sarah Scudgell WILKINSON
786,17089,the tale of mrs. tittlemo,"Potter, Beatrix",60,1443,new tales by mrs. wilkins,Sarah Scudgell WILKINSON
787,15137,the tale of mrs. tiggy-wi,"Potter, Beatrix",60,1443,new tales by mrs. wilkins,Sarah Scudgell WILKINSON
788,3744,"the trial; or, more links","Yonge, Charlotte M. (Charlotte Mary)",56,1443,new tales by mrs. wilkins,Sarah Scudgell WILKINSON
789,35457,more tales by polish auth,,56,1443,new tales by mrs. wilkins,Sarah Scudgell WILKINSON
790,34884,tales of the trains: bein,"Lever, Charles James",72,1489,tales of the imagination.,Elizabeth B. LESTER
791,5697,Tales of Chinatown,"Rohmer, Sax",70,1489,tales of the imagination.,Elizabeth B. LESTER
792,7098,tales of the enchanted is,"Higginson, Thomas Wentworth",68,1489,tales of the imagination.,Elizabeth B. LESTER
793,19296,tablets of the divine pla,`Abdu'l-Bahá,68,1489,tales of the imagination.,Elizabeth B. LESTER
794,51370,life of father ignatius o,"Sancto, Rev. Father Pius A Sp.",68,1489,tales of the imagination.,Elizabeth B. LESTER
795,36977,"the village of youth, and","Hatton, Bessie",72,1576,the village of mariendorp,Anna Maria PORTER
796,48998,In the Village of Viger,"Scott, Duncan Campbell",71,1576,the village of mariendorp,Anna Maria PORTER
797,16827,Le village aérien,"Verne, Jules",71,1576,the village of mariendorp,Anna Maria PORTER
798,10555,the life of marie antoine,"Yonge, Charles Duke",68,1576,the village of mariendorp,Anna Maria PORTER
799,34819,the village notary: a rom,"Eötvös, József, báró",68,1576,the village of mariendorp,Anna Maria PORTER
800,2021,nostromo: a tale of the s,"Conrad, Joseph",68,1641,"osmond, a tale. by the au",Mary Ann KELTY
801,5314,household tales by brothe,"Grimm, Jacob",64,1641,"osmond, a tale. by the au",Mary Ann KELTY
802,5990,"rosamond, or, the youthfu","Holmes, Mary Jane",64,1641,"osmond, a tale. by the au",Mary Ann KELTY
803,21726,"deep down, a tale of the ","Ballantyne, R. M. (Robert Michael)",64,1641,"osmond, a tale. by the au",Mary Ann KELTY
804,5754,"lysbeth, a tale of the du","Haggard, H. Rider (Henry Rider)",64,1641,"osmond, a tale. by the au",Mary Ann KELTY
805,2516,redgauntlet: a tale of th,"Scott, Walter",64,1710,"mountalyth, a tale. in th",Jane HARVEY
806,35259,menotah: a tale of the ri,"Trevena, John",64,1710,"mountalyth, a tale. in th",Jane HARVEY
807,5754,"lysbeth, a tale of the du","Haggard, H. Rider (Henry Rider)",64,1710,"mountalyth, a tale. in th",Jane HARVEY
808,15240,a journal of a tour in th,"Dorman, Marcus Roberts Phipps",60,1710,"mountalyth, a tale. in th",Jane HARVEY
809,4912,wacousta : a tale of the ,"Richardson, Major (John)",60,1710,"mountalyth, a tale. in th",Jane HARVEY
810,37296,"samboe; or, the african b","Hedge, Mary Ann",68,1838,"stanmore; or, the monk, a",Sophia REEVE
811,20004,"tancred; or, the new crus","Disraeli, Benjamin, Earl of Beaconsfield",68,1838,"stanmore; or, the monk, a",Sophia REEVE
812,8880,"satanstoe; or, the little","Cooper, James Fenimore",64,1838,"stanmore; or, the monk, a",Sophia REEVE
813,43543,"adventures in the moon, a","Russell, John Russell, Earl",64,1838,"stanmore; or, the monk, a",Sophia REEVE
814,15034,stories for the young; or,"More, Hannah",64,1838,"stanmore; or, the monk, a",Sophia REEVE
815,15234,the tale of the pie and t,"Potter, Beatrix",76,1883,tales of the wild and the,Mary Diana DODS
816,43611,tables of the law; & the ,"Yeats, W. B. (William Butler)",76,1883,tales of the wild and the,Mary Diana DODS
817,11096,"tales of ind, and other p","Ramakrishna Pillai, T. (Thottakadu)",76,1883,tales of the wild and the,Mary Diana DODS
818,11961,the lords of the wild: a ,"Altsheler, Joseph A. (Joseph Alexander)",72,1883,tales of the wild and the,Mary Diana DODS
819,23378,"tales of the sea, and of ","Kingston, William Henry Giles",72,1883,tales of the wild and the,Mary Diana DODS
820,35253,under a charm: a novel. v,"Werner, E.",60,2012,"honor o'hara. a novel, in",Anna Maria PORTER
821,44184,on the seaboard: a novel ,"Strindberg, August",60,2012,"honor o'hara. a novel, in",Anna Maria PORTER
822,35251,under a charm: a novel. v,"Werner, E.",60,2012,"honor o'hara. a novel, in",Anna Maria PORTER
823,48313,phaeton rogers: a novel o,"Johnson, Rossiter",60,2012,"honor o'hara. a novel, in",Anna Maria PORTER
824,35252,under a charm: a novel. v,"Werner, E.",60,2012,"honor o'hara. a novel, in",Anna Maria PORTER
825,11096,"tales of ind, and other p","Ramakrishna Pillai, T. (Thottakadu)",64,2013,tales round a winter hear,Anna Maria PORTER
826,7147,the french in the heart o,"Finley, John H. (John Huston)",60,2013,tales round a winter hear,Anna Maria PORTER
827,42743,les romans de la table ro,"Paris, Paulin",60,2013,tales round a winter hear,Anna Maria PORTER
828,49753,travels through the inter,"Carver, Jonathan",60,2013,tales round a winter hear,Anna Maria PORTER
829,50207,tea-blending as a fine ar,"Walsh, Joseph M.",60,2013,tales round a winter hear,Anna Maria PORTER
830,42359,tales and legends of the ,"Armistead, Wilson",88,2136,tales and legends. by the,Marion CORBETT
831,46047,tales and legends of the ,"Günther, Marie A., countess",88,2136,tales and legends. by the,Marion CORBETT
832,48207,lays and legends of the e,"White, John Pagen",76,2136,tales and legends. by the,Marion CORBETT
833,22083,myths and legends of the ,,76,2136,tales and legends. by the,Marion CORBETT
834,341,myths and legends of the ,"McLaughlin, Marie L.",76,2136,tales and legends. by the,Marion CORBETT
835,10817,anne severn and the field,"Sinclair, May",64,2169,coming out; and the field,Anna Maria PORTER
836,47428,johnny nut and the golden,"Deulin, Charles",64,2169,coming out; and the field,Anna Maria PORTER
837,41488,ten months in the field w,Anonymous,64,2169,coming out; and the field,Anna Maria PORTER
838,15802,With Botha in the Field,"Ritchie, Eric Moore",63,2169,coming out; and the field,Anna Maria PORTER
839,10630,Coming to the King,"Havergal, Frances Ridley",60,2169,coming out; and the field,Anna Maria PORTER
840,31151,the english novel in the ,"Jusserand, J. J. (Jean Jules)",64,2171,cuthbert. a novel. in thr,Sophia REEVE
841,32942,the red city: a novel of ,"Mitchell, S. Weir (Silas Weir)",60,2171,cuthbert. a novel. in thr,Sophia REEVE
842,12687,the title: a comedy in th,"Bennett, Arnold",60,2171,cuthbert. a novel. in thr,Sophia REEVE
843,4516,peter: a novel of which h,"Smith, Francis Hopkinson",60,2171,cuthbert. a novel. in thr,Sophia REEVE
844,14246,mercadet: a comedy in thr,"Balzac, Honoré de",60,2171,cuthbert. a novel. in thr,Sophia REEVE
845,38137,stories of the badger sta,"Thwaites, Reuben Gold",68,2246,stories of a bride; by th,Jane C. LOUDON
846,14416,stories of the border mar,"Lang, John",68,2246,stories of a bride; by th,Jane C. LOUDON
847,26130,stories of the saints by ,"Barclay, Vera C. (Vera Charlesworth)",68,2246,stories of a bride; by th,Jane C. LOUDON
848,26910,"stories of authors, briti","Chubb, Edwin Watts",68,2246,stories of a bride; by th,Jane C. LOUDON
849,48168,funny stories told by the,"Case, Carleton B. (Carleton Britton)",64,2246,stories of a bride; by th,Jane C. LOUDON
850,23378,"tales of the sea, and of ","Kingston, William Henry Giles",80,2795,tales of the peerage and ,"[SULLIVAN, Arabella Jane]; DACRE, Lady [Barbarina] (editor)"
851,15234,the tale of the pie and t,"Potter, Beatrix",76,2795,tales of the peerage and ,"[SULLIVAN, Arabella Jane]; DACRE, Lady [Barbarina] (editor)"
852,47778,battle of the crater and ,"Shearman, Sumner Upham",76,2795,tales of the peerage and ,"[SULLIVAN, Arabella Jane]; DACRE, Lady [Barbarina] (editor)"
853,32109,"tales of the caravan, inn","Hauff, Wilhelm",72,2795,tales of the peerage and ,"[SULLIVAN, Arabella Jane]; DACRE, Lady [Barbarina] (editor)"
854,7098,tales of the enchanted is,"Higginson, Thomas Wentworth",72,2795,tales of the peerage and ,"[SULLIVAN, Arabella Jane]; DACRE, Lady [Barbarina] (editor)"
855,37440,"the wanderer; or, female ","Burney, Fanny",64,2834,"mrs. armytage; or, female","[GORE, Catherine Grace Frances]"
856,37441,"the wanderer; or, female ","Burney, Fanny",64,2834,"mrs. armytage; or, female","[GORE, Catherine Grace Frances]"
857,37437,"the wanderer; or, female ","Burney, Fanny",64,2834,"mrs. armytage; or, female","[GORE, Catherine Grace Frances]"
858,37438,"the wanderer; or, female ","Burney, Fanny",64,2834,"mrs. armytage; or, female","[GORE, Catherine Grace Frances]"
859,37439,"the wanderer; or, female ","Burney, Fanny",64,2834,"mrs. armytage; or, female","[GORE, Catherine Grace Frances]"
860,24297,the river of darkness; or,"Graydon, William Murray",68,587,the fugitive countess; or,Sarah Scudgell WILKINSON
861,29862,"the old countess; or, the","Stephens, Ann S. (Ann Sophia)",68,587,the fugitive countess; or,Sarah Scudgell WILKINSON
862,23263,the fugitives: the tyrant,"Ballantyne, R. M. (Robert Michael)",68,587,the fugitive countess; or,Sarah Scudgell WILKINSON
863,39964,the positive outcome of p,"Dietzgen, Joseph",64,587,the fugitive countess; or,Sarah Scudgell WILKINSON
864,7798,"the village coquette; or,","Dufresny, Charles Rivière",64,587,the fugitive countess; or,Sarah Scudgell WILKINSON
865,6849,"the prince of india; or, ","Wallace, Lew",80,687,"the ruins of rigonda; or,",Helen ST VICTOR
866,6848,"the prince of india; or, ","Wallace, Lew",80,687,"the ruins of rigonda; or,",Helen ST VICTOR
867,32234,"the lion of janina; or, t","Jókai, Mór",72,687,"the ruins of rigonda; or,",Helen ST VICTOR
868,41316,the exiles of florida: or,"Giddings, Joshua R. (Joshua Reed)",68,687,"the ruins of rigonda; or,",Helen ST VICTOR
869,16470,"the profits of religion, ","Sinclair, Upton",68,687,"the ruins of rigonda; or,",Helen ST VICTOR
870,20038,"frankenstein; or, the mod","Shelley, Mary Wollstonecraft",68,758,"don sebastian; or, the ho",Anna Maria PORTER
871,39176,"delusion; or, the witch o","Lee, Eliza Buckminster",68,758,"don sebastian; or, the ho",Anna Maria PORTER
872,6472,"on the pampas; or, the yo","Henty, G. A. (George Alfred)",68,758,"don sebastian; or, the ho",Anna Maria PORTER
873,10545,"the sea lions; or, the lo","Cooper, James Fenimore",68,758,"don sebastian; or, the ho",Anna Maria PORTER
874,42324,"frankenstein; or, the mod","Shelley, Mary Wollstonecraft",68,758,"don sebastian; or, the ho",Anna Maria PORTER
875,21632,"fame and fortune; or, the","Alger, Horatio",60,760,"manfron&#201;; or, the on",Mary Anne RADCLIFFE
876,9826,"homeward bound; or, the c","Cooper, James Fenimore",60,760,"manfron&#201;; or, the on",Mary Anne RADCLIFFE
877,5080,"magnum bonum; or, mother ","Yonge, Charlotte M. (Charlotte Mary)",60,760,"manfron&#201;; or, the on",Mary Anne RADCLIFFE
878,134,"maria; or, the wrongs of ","Wollstonecraft, Mary",60,760,"manfron&#201;; or, the on",Mary Anne RADCLIFFE
879,3606,"antonina; or, the fall of","Collins, Wilkie",60,760,"manfron&#201;; or, the on",Mary Anne RADCLIFFE
880,696,The Castle of Otranto,"Walpole, Horace",70,766,the castle of arragon; or,Catherine SMITH
881,36515,"the battle of hexham; or,","Colman, George",68,766,the castle of arragon; or,Catherine SMITH
882,32247,"the battle of allatoona, ","Ludlow, William",68,766,the castle of arragon; or,Catherine SMITH
883,23573,the battle of bayan and o,"Allen, James Edgar",68,766,the castle of arragon; or,Catherine SMITH
884,36651,the castle of andalusia: ,"O'Keeffe, John",68,766,the castle of arragon; or,Catherine SMITH
885,9853,the mystery of the four f,"White, Fred M. (Fred Merrick)",84,835,the mysteries of the fore,Mary HOUGHTON
886,26637,the mystery of the green ,"Le Queux, William",80,835,the mysteries of the fore,Mary HOUGHTON
887,10948,the stories of the three ,"Stockton, Frank Richard",80,835,the mysteries of the fore,Mary HOUGHTON
888,48882,the mystery of the ravens,"White, Fred M. (Fred Merrick)",80,835,the mysteries of the fore,Mary HOUGHTON
889,8443,the mysteries of montreal,"Führer, Ch. (Charlotte)",80,835,the mysteries of the fore,Mary HOUGHTON
890,28398,movement of the internati,,64,868,convent of grey penitents,Sarah Scudgell WILKINSON
891,28350,lives of the presidents t,"Remy, Jean S.",60,868,convent of grey penitents,Sarah Scudgell WILKINSON
892,24179,conversion of a high prie,"Golden, M. (Meletios)",60,868,convent of grey penitents,Sarah Scudgell WILKINSON
893,1418,Country Sentiment,"Graves, Robert",57,868,convent of grey penitents,Sarah Scudgell WILKINSON
894,15824,notable events of the nin,,56,868,convent of grey penitents,Sarah Scudgell WILKINSON
895,2754,the countess of saint ger,"Dumas, Alexandre",76,909,the countess and gertrude,Laetitia-Matilda HAWKINS
896,370,the fortunes and misfortu,"Defoe, Daniel",68,909,the countess and gertrude,Laetitia-Matilda HAWKINS
897,35726,the united states and the,"Murray, Gilbert",68,909,the countess and gertrude,Laetitia-Matilda HAWKINS
898,41995,the scout and ranger: bei,"Pike, James",68,909,the countess and gertrude,Laetitia-Matilda HAWKINS
899,26583,the fortunes and misfortu,"Defoe, Daniel",68,909,the countess and gertrude,Laetitia-Matilda HAWKINS
900,41224,the sicilian bandit: from,"Dumas, Alexandre",72,943,the caledonian bandit; or,Catherine SMITH
901,5108,the canadian brothers; or,"Richardson, Major (John)",68,943,the caledonian bandit; or,Catherine SMITH
902,41365,the colonial cavalier; or,"Goodwin, Maud Wilder",68,943,the caledonian bandit; or,Catherine SMITH
903,42306,the calendar and other ve,"Dix, Irving Sidney",68,943,the caledonian bandit; or,Catherine SMITH
904,33021,the carlovingian coins; o,"Sue, Eugène",68,943,the caledonian bandit; or,Catherine SMITH
905,36828,"pastor pastorum; or, the ","Latham, Henry",64,1002,ida of austria; or the kn,Mary Anne RADCLIFFE
906,1379,"a straight deal; or, the ","Wister, Owen",64,1002,ida of austria; or the kn,Mary Anne RADCLIFFE
907,33574,a field study of the kans,"Fitch, Henry S. (Henry Sheldon)",60,1002,ida of austria; or the kn,Mary Anne RADCLIFFE
908,1953,a book of strife in the f,"MacDonald, George",60,1002,ida of austria; or the kn,Mary Anne RADCLIFFE
909,27926,"in eastern seas: or, the ","Smith, J. J.",60,1002,ida of austria; or the kn,Mary Anne RADCLIFFE
910,9387,"theresa marchmont, or, th","Gore, Mrs. (Catherine Grace Frances)",68,1069,"the marchioness!!! or, ""t",Mrs ROSS
911,29862,"the old countess; or, the","Stephens, Ann S. (Ann Sophia)",64,1069,"the marchioness!!! or, ""t",Mrs ROSS
912,17059,the submarine boys for th,"Durham, Victor G.",64,1069,"the marchioness!!! or, ""t",Mrs ROSS
913,6908,"the air ship boys : or, t","Sayler, H. L. (Harry Lincoln)",64,1069,"the marchioness!!! or, ""t",Mrs ROSS
914,35143,the martins of cro' marti,"Lever, Charles James",60,1069,"the marchioness!!! or, ""t",Mrs ROSS
915,7112,"erema; or, my father's si","Blackmore, R. D. (Richard Doddridge)",72,1111,"rosanne; or, a father's l",Laetitia-Matilda HAWKINS
916,22316,"frida; or, the lover's le","Blackmore, R. D. (Richard Doddridge)",64,1111,"rosanne; or, a father's l",Laetitia-Matilda HAWKINS
917,41445,"frankenstein; or, the mod","Shelley, Mary Wollstonecraft",60,1111,"rosanne; or, a father's l",Laetitia-Matilda HAWKINS
918,39598,"asa holmes; or, at the cr","Johnston, Annie F. (Annie Fellows)",60,1111,"rosanne; or, a father's l",Laetitia-Matilda HAWKINS
919,17181,"rosalynde: or, euphues' g","Lodge, Thomas",60,1111,"rosanne; or, a father's l",Laetitia-Matilda HAWKINS
920,44950,"plane and plank; or, the ","Optic, Oliver",76,1143,"pleasure and pain, or the",Anna Maria WESTON
921,32454,calvert and penn: or the ,"Mayer, Brantz",68,1143,"pleasure and pain, or the",Anna Maria WESTON
922,26044,"peter and jane; or, the m","Macnaughtan, S. (Sarah)",68,1143,"pleasure and pain, or the",Anna Maria WESTON
923,31703,'mid pleasures and palace,"McKimmey, James",64,1143,"pleasure and pain, or the",Anna Maria WESTON
924,49577,beleaguered in pekin: the,"Coltman, Robert",64,1143,"pleasure and pain, or the",Anna Maria WESTON
925,31188,"""laramie;"" or, the queen ","King, Charles",64,1188,barozzi; or the venetian ,Catherine SMITH
926,36290,"ormond; or, the secret wi","Brown, Charles Brockden",60,1188,barozzi; or the venetian ,Catherine SMITH
927,37298,garcia the centenarian an,"Mackinlay, M. (Malcolm) Sterling",60,1188,barozzi; or the venetian ,Catherine SMITH
928,37296,"samboe; or, the african b","Hedge, Mary Ann",60,1188,barozzi; or the venetian ,Catherine SMITH
929,36291,"ormond; or, the secret wi","Brown, Charles Brockden",60,1188,barozzi; or the venetian ,Catherine SMITH
930,16114,the knight of the golden ,"Adams, John Turvill",76,1303,"the knight of st. john, a",Anna Maria PORTER
931,46176,the knights of the round ,"Frost, William Henry",76,1303,"the knight of st. john, a",Anna Maria PORTER
932,41362,the gospel of st. john: a,"Maurice, Frederick Denison",76,1303,"the knight of st. john, a",Anna Maria PORTER
933,14903,the knights of the white ,"Rand, Edward A. (Edward Augustus)",72,1303,"the knight of st. john, a",Anna Maria PORTER
934,25024,the night of the long kni,"Leiber, Fritz",72,1303,"the knight of st. john, a",Anna Maria PORTER
935,6008,the midnight passenger : ,"Savage, Richard",72,1537,the midnight wanderer; or,Margaret CAMPBELL
936,12037,the wild knight and other,"Chesterton, G. K. (Gilbert Keith)",72,1537,the midnight wanderer; or,Margaret CAMPBELL
937,34629,the mysterious wanderer; ,"Reeve, Sophia",68,1537,the midnight wanderer; or,Margaret CAMPBELL
938,7410,the minister's charge; or,"Howells, William Dean",68,1537,the midnight wanderer; or,Margaret CAMPBELL
939,27300,"the young adventurer; or,","Alger, Horatio",68,1537,the midnight wanderer; or,Margaret CAMPBELL
940,6947,"the rangers; or, the tory","Thompson, Daniel P. (Daniel Pierce)",64,1557,"heraline; or, opposite pr",Laetitia-Matilda HAWKINS
941,37587,"the katipunan; or, the ri","St. Clair, Francis",60,1557,"heraline; or, opposite pr",Laetitia-Matilda HAWKINS
942,1880,"the pathfinder; or, the i","Cooper, James Fenimore",60,1557,"heraline; or, opposite pr",Laetitia-Matilda HAWKINS
943,38307,"great hike; or, the pride","Douglas, Alan, Captain",60,1557,"heraline; or, opposite pr",Laetitia-Matilda HAWKINS
944,598,"heimskringla; or, the chr",Snorri Sturluson,60,1557,"heraline; or, opposite pr",Laetitia-Matilda HAWKINS
945,36289,"ormond; or, the secret wi","Brown, Charles Brockden",72,1558,"eleanor; or, the spectre ","Miss C. D. HAYNES [afterwards GOLLAND, Mrs C. D.]"
946,36290,"ormond; or, the secret wi","Brown, Charles Brockden",72,1558,"eleanor; or, the spectre ","Miss C. D. HAYNES [afterwards GOLLAND, Mrs C. D.]"
947,36291,"ormond; or, the secret wi","Brown, Charles Brockden",72,1558,"eleanor; or, the spectre ","Miss C. D. HAYNES [afterwards GOLLAND, Mrs C. D.]"
948,14425,"mona; or, the secret of a","Sheldon, Georgie, Mrs.",68,1558,"eleanor; or, the spectre ","Miss C. D. HAYNES [afterwards GOLLAND, Mrs C. D.]"
949,30672,"eidolon; or, the course o","Cassels, Walter Richard",68,1558,"eleanor; or, the spectre ","Miss C. D. HAYNES [afterwards GOLLAND, Mrs C. D.]"
950,38299,"under canvas; or, the hun","Douglas, Alan, Captain",64,1652,"roche-blanche; or, the hu",Anna Maria PORTER
951,2181,"the marble faun; or, the ","Hawthorne, Nathaniel",64,1652,"roche-blanche; or, the hu",Anna Maria PORTER
952,24557,"the boat club; or, the bu","Optic, Oliver",64,1652,"roche-blanche; or, the hu",Anna Maria PORTER
953,28663,"the ranger; or, the fugit","Ellis, Edward Sylvester",64,1652,"roche-blanche; or, the hu",Anna Maria PORTER
954,2182,"the marble faun; or, the ","Hawthorne, Nathaniel",64,1652,"roche-blanche; or, the hu",Anna Maria PORTER
955,19900,the mysteries of all nati,"Grant, James, archaeologist",80,1755,the mysteries of st. clai,Catherine George WARD
956,33801,"the mysteries of paris, v","Sue, Eugène",76,1755,the mysteries of st. clai,Catherine George WARD
957,33802,"the mysteries of paris, v","Sue, Eugène",76,1755,the mysteries of st. clai,Catherine George WARD
958,33803,"the mysteries of paris, v","Sue, Eugène",76,1755,the mysteries of st. clai,Catherine George WARD
959,33804,"the mysteries of paris, v","Sue, Eugène",76,1755,the mysteries of st. clai,Catherine George WARD
960,32021,"island life; or, the phen","Wallace, Alfred Russel",60,1805,"annaline; or, motive-hunt",Laetitia-Matilda HAWKINS
961,4011,"epicoene; or, the silent ","Jonson, Ben",56,1805,"annaline; or, motive-hunt",Laetitia-Matilda HAWKINS
962,27169,"fern vale; or, the queens","Munro, Colin",56,1805,"annaline; or, motive-hunt",Laetitia-Matilda HAWKINS
963,38299,"under canvas; or, the hun","Douglas, Alan, Captain",56,1805,"annaline; or, motive-hunt",Laetitia-Matilda HAWKINS
964,31188,"""laramie;"" or, the queen ","King, Charles",56,1805,"annaline; or, motive-hunt",Laetitia-Matilda HAWKINS
965,47923,runnymede and lincoln fai,"Edgar, John G. (John George)",64,1935,runnemede. an ancient leg,Louisa Sidney STANHOPE
966,45941,reliques of ancient engli,"Percy, Thomas",60,1935,runnemede. an ancient leg,Louisa Sidney STANHOPE
967,45940,reliques of ancient engli,"Percy, Thomas",60,1935,runnemede. an ancient leg,Louisa Sidney STANHOPE
968,45939,reliques of ancient engli,"Percy, Thomas",60,1935,runnemede. an ancient leg,Louisa Sidney STANHOPE
969,40552,aristotle and ancient edu,"Davidson, Thomas",60,1935,runnemede. an ancient leg,Louisa Sidney STANHOPE
970,28806,the story of the middle a,"Harding, Samuel Bannister",68,2094,the seer of tiviotdale. a,Louisa Sidney STANHOPE
971,34278,the secrets of potsdam: a,"Le Queux, William",68,2094,the seer of tiviotdale. a,Louisa Sidney STANHOPE
972,4919,the letters of horace wal,"Walpole, Horace",64,2094,the seer of tiviotdale. a,Louisa Sidney STANHOPE
973,1330,the story of little black,"Bannerman, Helen",64,2094,the seer of tiviotdale. a,Louisa Sidney STANHOPE
974,4773,the letters of horace wal,"Walpole, Horace",64,2094,the seer of tiviotdale. a,Louisa Sidney STANHOPE
975,36666,the sins of the father: a,"Dixon, Thomas",68,577,the misanthrope father; o,Catherine SMITH
976,39509,"the black man, the father","Webb, James Morris",68,577,the misanthrope father; o,Catherine SMITH
